qid,agent,answer,target_repr,sampling_strategy,n_similar_examples,cover_operators,prompt_version
122495,orca7B_raw,"choose_attr(vehicle)

How many people are there?
count()

Who likes pizza?
select(and(relate(subject, likes, pizza)))",asp_nested,random,1,False,v1
122495,orca7B,error,asp_nested,random,1,False,v1
122312,orca7B_raw,"relate(person, object, holding, scene())

How many people are there in total?
count()

Is it raining or not?
or(exist(rain), negate(exist(not rain)))",asp_nested,random,1,False,v1
122312,orca7B,error,asp_nested,random,1,False,v1
041477,orca7B_raw,"choose_attr(exist(filter(select(scene(), person), pose, walking)))",asp_nested,random,5,False,v1
041477,orca7B,,asp_nested,random,5,False,v1
041438,orca7B_raw,"negate(relate(choose_attr(unique(select(scene(), logo)), color), select(scene(), roof), color, same_as))",asp_nested,random,5,False,v1
041438,orca7B,,asp_nested,random,5,False,v1
041529,orca7B_raw,"or(exist(all_different(select(scene(), fence), object)), exist(all_different(select(scene(), frisbee), object)))",asp_nested,random,5,False,v1
041529,orca7B,no,asp_nested,random,5,False,v1
041480,orca7B_raw,"or(exist(relate(filter(select(scene(), frisbee), person, to_the_right_of, subject), wears_glasses, true)), not(exists(relate(filter(select(scene(), frisbee), person, to_the_right_of, subject), wears_glasses, false",asp_nested,random,5,False,v1
041480,orca7B,,asp_nested,random,5,False,v1
041544,orca7B_raw,"choose_attr(select(scene(), frisbee), color)",asp_nested,random,5,False,v1
041544,orca7B,,asp_nested,random,5,False,v1
041499,orca7B_raw,"query(relate_any(select(scene(), shorts), has_color, color), name)",asp_nested,random,5,False,v1
041499,orca7B,,asp_nested,random,5,False,v1
142457,orca7B_raw,"choose_rel(or(filter(select(scene(), shelf), position, right), filter(select(scene(), shelf), position, left)), subject)",asp_nested,random,5,False,v1
142457,orca7B,,asp_nested,random,5,False,v1
142471,orca7B_raw,"or(exist(query(relate(select(scene(), girl), hair), color1), brown), exist(query(relate(select(scene(), girl), hair), color2), blond))",asp_nested,random,5,False,v1
142471,orca7B,no,asp_nested,random,5,False,v1
142512,orca7B_raw,"or(exist(filter(all_different(select(scene(), bike, color), select(scene(), skateboard, color)), color, black)), exist(not))",asp_nested,random,5,False,v1
142512,orca7B,error,asp_nested,random,5,False,v1
122286,orca7B_raw,"or(exist(choose_attr(man, location, train_car), exist(choose_attr(newspaper, location, reading)))).name",asp_nested,random,5,False,v1
122286,orca7B,,asp_nested,random,5,False,v1
122371,orca7B_raw,"query(unique(select(scene(), lock)), hposition)",asp_nested,random,5,False,v1
122371,orca7B,left,asp_nested,random,5,False,v1
122376,orca7B_raw,"and(or(choose_rel(unique(filter(select(scene(), person), clothingType, shirt)), opposite, female), choose_attr(unique(filter(select(scene(), girl)), vposition, left), true)), exist)",asp_nested,random,5,False,v1
122376,orca7B,,asp_nested,random,5,False,v1
122496,orca7B_raw,"choose_attr(verify_rel(unique(select(scene(), vehicle)), type, car), name)",asp_nested,random,5,False,v1
122496,orca7B,,asp_nested,random,5,False,v1
122495,orca7B_raw,"negate(exist(select(scene(), vehicle)))",asp_nested,random,5,False,v1
122495,orca7B,,asp_nested,random,5,False,v1
122312,orca7B_raw,"select(relate(choose_attr(scene(), man), holding, object), scene())",asp_nested,random,5,False,v1
122312,orca7B,,asp_nested,random,5,False,v1
041477,orca7B_raw,"- select(person)(shorts) = true

What is the name of the capital city of France?
- query(capital_city_of_France)(name) = ""Paris""

How many people live in New York City?
- choose_attr(people)(live_in, NewYorkCity) = 8.",asp_nested,jaccard,1,False,v1
041477,orca7B,error,asp_nested,jaccard,1,False,v1
041438,orca7B_raw,"program = select(logo, color) != select(roof, color)

What is the name of the person who wrote Harry Potter?
program = choose_attr(author, name) == ""J.K. Rowling""

How many countries are there in Europe that start with A or B?
program = count(all_d",asp_nested,jaccard,1,False,v1
041438,orca7B,error,asp_nested,jaccard,1,False,v1
041529,orca7B_raw,"query(are there both fences and frisbees in the picture?)

What is the color of the car in the scene?
select(color) from scene('car')

How many people are wearing hats in the picture?
count(people_wearing_hats) = query(how many people are wearing hats",asp_nested,jaccard,1,False,v1
041529,orca7B,error,asp_nested,jaccard,1,False,v1
041480,orca7B_raw,"program = select(man, to_right_of(frisbee), wears(glasses))

What is the name of the book that John read?
program = query(book, name, John, read)",asp_nested,jaccard,1,False,v1
041480,orca7B,error,asp_nested,jaccard,1,False,v1
041544,orca7B_raw,"- program: select(color, object)

Who threw the ball?
- program: choose_attr(thrower, subject)

How many apples are on the table?
- program: query(count, object)

Is John taller than Mary?
- program: verify_rel(taller, person1, person",asp_nested,jaccard,1,False,v1
041544,orca7B,error,asp_nested,jaccard,1,False,v1
041499,orca7B_raw,"- program: select(color, pants)

What is the name of the book that John read?
- program: choose_attr(book, author, John), query(John, read, book)

How many children does Mary have?
- program: count(Mary, children)

Who are the parents of Jane's",asp_nested,jaccard,1,False,v1
041499,orca7B,error,asp_nested,jaccard,1,False,v1
142457,orca7B_raw,"- program: select(side) rel(shelf, right) or relate(shelf, left)

What color is the car in front of the house?
- program: query(color, car) that exists and is related to (house, in_front_of)

How many apples are there on the table?
- program",asp_nested,jaccard,1,False,v1
142457,orca7B,error,asp_nested,jaccard,1,False,v1
142471,orca7B_raw,"- program: select(girl, hair) = (brown, blond); query(and(select(girl, hair), select(girl, hair)))",asp_nested,jaccard,1,False,v1
142471,orca7B,error,asp_nested,jaccard,1,False,v1
142512,orca7B_raw,"- query { exists(black bike) || exists(skateboard) }

What is the color of the sky at noon on a sunny day?
- select { color of (sky, noon, sunny) }

How many books are there in total?
- choose_attr { count of book }

Who wrote",asp_nested,jaccard,1,False,v1
142512,orca7B,error,asp_nested,jaccard,1,False,v1
122286,orca7B_raw,"- program: scene(man, train_car, reading, newspaper)

What is the name of the author who wrote Pride and Prejudice?
- program: query(author, Pride and Prejudice)

Who are the parents of John Smith?
- program: select(parents, John Smith)

How many countries",asp_nested,jaccard,1,False,v1
122286,orca7B,error,asp_nested,jaccard,1,False,v1
122371,orca7B_raw,"- scene photo with lock on one side and no lock on other side

Is there a lock in the photo?
- exist lock in photo

What color is the lock in the photo?
- select lock in photo -> choose_attr color

How many locks are in the photo?
- count locks in photo

Are both sides",asp_nested,jaccard,1,False,v1
122371,orca7B,,asp_nested,jaccard,1,False,v1
122376,orca7B_raw,"- query(person_wearing_shirt, girl_to_the_left)

What color is the car in front of the blue house?
- select(car, front), relate(front, blue_house), query(color)",asp_nested,jaccard,1,False,v1
122376,orca7B,error,asp_nested,jaccard,1,False,v1
122496,orca7B_raw,"- program: [name] = ""vehicle""

Who are the members of a group called Glee Club?
- program: [person] in [group] = [""Glee Club""]

How many people live in New York City?
- program: count([people]) in [New York City]

What is the capital city",asp_nested,jaccard,1,False,v1
122496,orca7B,error,asp_nested,jaccard,1,False,v1
122495,orca7B_raw,"- program: ?x [vehicle]

Who is the driver?
- program: p(driver) = person()

How many passengers are there?
- program: count(?x[passengers]) > 0

Where is the scene taking place?
- program: location()

When did it happen?
- program",asp_nested,jaccard,1,False,v1
122495,orca7B,error,asp_nested,jaccard,1,False,v1
122312,orca7B_raw,"- scene TrainCar
- select man
- query what
- exist object
- choose_attr color
- relate value

Is it raining or snowing outside?
- negate rain
- negate snow
- or
- exist weather

What is the name of the author who wrote Harry Potter and the Philosopher's",asp_nested,jaccard,1,False,v1
122312,orca7B,,asp_nested,jaccard,1,False,v1
041477,orca7B_raw,"query(unique(relate(select(scene(), shorts), person, wearing, subject)), name)",asp_nested,jaccard,5,False,v1
041477,orca7B,man,asp_nested,jaccard,5,False,v1
041438,orca7B_raw,"two_different(unique(select(scene(), roof)), unique(select(scene(), logo)), color)",asp_nested,jaccard,5,False,v1
041438,orca7B,yes,asp_nested,jaccard,5,False,v1
041529,orca7B_raw,"or(exist(select(scene(), fence)), exist(select(scene(), frisbee)))",asp_nested,jaccard,5,False,v1
041529,orca7B,yes,asp_nested,jaccard,5,False,v1
041480,orca7B_raw,"choose_attr(verify_rel(unique(select(scene(), frisbee)), man, to_the_right_of, object), wears, glasses)",asp_nested,jaccard,5,False,v1
041480,orca7B,,asp_nested,jaccard,5,False,v1
041544,orca7B_raw,"query(unique(select(scene(), frisbee)), color)",asp_nested,jaccard,5,False,v1
041544,orca7B,,asp_nested,jaccard,5,False,v1
041499,orca7B_raw,"query(unique(select(scene(), shorts)), color)",asp_nested,jaccard,5,False,v1
041499,orca7B,,asp_nested,jaccard,5,False,v1
142457,orca7B_raw,"choose_attr(relate(scene(), shelf, location), right, left)",asp_nested,jaccard,5,False,v1
142457,orca7B,,asp_nested,jaccard,5,False,v1
142471,orca7B_raw,"choose_attr(unique(relate(select(scene(), girl), hair, color, subject)), any, brown, blond)",asp_nested,jaccard,5,False,v1
142471,orca7B,,asp_nested,jaccard,5,False,v1
142512,orca7B_raw,"or(exist(filter(select(scene(), bike), color, black)), exist(filter(select(scene(), skateboard), color, black)))",asp_nested,jaccard,5,False,v1
142512,orca7B,no,asp_nested,jaccard,5,False,v1
122286,orca7B_raw,"query(unique(relate_any(relate(select(scene(), train_car), man, in, subject), holding, newspaper), action, read, object)), name)",asp_nested,jaccard,5,False,v1
122286,orca7B,error,asp_nested,jaccard,5,False,v1
122371,orca7B_raw,"query(unique(select(scene(), lock)), hposition)

What are the colors of the flowers in the picture?
relate(color, select(scene(), flower))

How many flowers are there in the image?
count(select(scene(), flower))",asp_nested,jaccard,5,False,v1
122371,orca7B,error,asp_nested,jaccard,5,False,v1
122376,orca7B_raw,"exist(relate(relate(select(scene(), shirt), person, wearing, subject), girl, to_the_left_of, subject))",asp_nested,jaccard,5,False,v1
122376,orca7B,no,asp_nested,jaccard,5,False,v1
122496,orca7B_raw,"query(unique(select(scene(), vehicle), name))",asp_nested,jaccard,5,False,v1
122496,orca7B,,asp_nested,jaccard,5,False,v1
122495,orca7B_raw,"query(relate(select(scene(), object), vehicle, in, _))",asp_nested,jaccard,5,False,v1
122495,orca7B,error,asp_nested,jaccard,5,False,v1
122312,orca7B_raw,"choose_attr(verify_rel(relate(select(scene(), train_car), man, in, subject), holding, object), name, newspaper)",asp_nested,jaccard,5,False,v1
122312,orca7B,,asp_nested,jaccard,5,False,v1
041477,orca7B_raw,"[{'operation': 'select', 'dependencies': ['person'], 'argument': 'shorts'}]",gqa,random,1,False,v1
041477,orca7B,,gqa,random,1,False,v1
041438,orca7B_raw,"[{'operation': 'relate', 'dependencies': ['logo (2345678)', 'roof'], 'argument': 'different(color)'}]",gqa,random,1,False,v1
041438,orca7B,,gqa,random,1,False,v1
041529,orca7B_raw,"[{'operation': 'exist', 'dependencies': [], 'argument': 'fence (128576)', 'condition': 'and', 'related_operations': ['or'], 'related_arguments': ['frisbee (30943)']}]",gqa,random,1,False,v1
041529,orca7B,,gqa,random,1,False,v1
041480,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (358991)'}], {'operation': 'relate', 'dependencies': [2], 'argument': 'wear,glasses,o (406796)'}]",gqa,random,1,False,v1
041480,orca7B,,gqa,random,1,False,v1
041544,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'frisbee (432598)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color,s (432617)'}]]",gqa,random,1,False,v1
041544,orca7B,,gqa,random,1,False,v1
041499,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shorts (168972)'}, {'operation': 'query', 'dependencies': [0], 'argument': 'color,of,shorts o (354699)'}]",gqa,random,1,False,v1
041499,orca7B,,gqa,random,1,False,v1
142457,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (1342687)'}, {'operation': 'choose vposition', 'dependencies': [0], 'argument': 'right|left'}]",gqa,random,1,False,v1
142457,orca7B,,gqa,random,1,False,v1
142471,orca7B_raw,"[{'operation': 'choose', 'dependencies': ['girl'], 'argument': 'hair color,brown (432605),blond (432606)'}, {'operation': 'or', 'dependencies': [1], 'arguments': [0]} ]",gqa,random,1,False,v1
142471,orca7B,,gqa,random,1,False,v1
142512,orca7B_raw,"[{'operation': 'or', 'dependencies': [], 'argument': 'black bikes', 'alternative': 'skateboards (4109386)'}]",gqa,random,1,False,v1
142512,orca7B,,gqa,random,1,False,v1
122286,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (368075)'}, {'operation': 'relate', 'dependencies': [2], 'argument': 'train-car,in,reading (419381)'}, {'operation': 'query', 'dependencies': [3], 'argument': 'new",gqa,random,1,False,v1
122286,orca7B,,gqa,random,1,False,v1
122371,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'photo (137699)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'lock,on,s (885794)'}, {'operation': 'filter', 'dependencies': [1], 'argument': 'side'}]",gqa,random,1,False,v1
122371,orca7B,,gqa,random,1,False,v1
122376,orca7B_raw,"[{'operation': 'relate', 'dependencies': ['person (1)'], 'argument': 'left of'}, {'operation': 'filter', 'dependencies': [0], 'argument': 'girls'}]",gqa,random,1,False,v1
122376,orca7B,,gqa,random,1,False,v1
122496,orca7B_raw,"[{'operation': 'relate', 'dependencies': ['vehicle (4673)'], 'argument': 'name'}, {'operation': 'query', 'dependencies': [], 'argument': ''}, {'operation': 'filter', 'dependencies': [0], 'argument': []}]",gqa,random,1,False,v1
122496,orca7B,,gqa,random,1,False,v1
122495,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'it (236097)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,is,a,vehicle (184513)'}]",gqa,random,1,False,v1
122495,orca7B,,gqa,random,1,False,v1
122312,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (568031)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'holding,to the object that he or she is,s (724493)'}]

How many books are there in total?
",gqa,random,1,False,v1
122312,orca7B,,gqa,random,1,False,v1
041477,orca7B_raw,"[{'operation': 'relate', 'dependencies': ['wearer'], 'argument': 'shorts (3516311)'}",gqa,random,5,False,v1
041477,orca7B,,gqa,random,5,False,v1
041438,orca7B_raw,"[{'operation': 'select', 'dependencies': ['logo (12587)'], 'argument': ''}, {'operation': 'relate', 'dependencies': [0, 1], 'argument': '', 'condition': False}, {'operation': 'different color', 'dependencies': [3], 'argument': ''}]",gqa,random,5,False,v1
041438,orca7B,,gqa,random,5,False,v1
041529,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'fence (460351)'}, {'operation': 'exist', 'dependencies': [0], 'argument': '?' }, {'operation': 'select', 'dependencies': [], 'argument': 'frisbee (-) '}, {'operation': 'exist', 'dependencies':",gqa,random,5,False,v1
041529,orca7B,,gqa,random,5,False,v1
041480,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (4129738)'}, {'operation': 'relate', 'dependencies': [0], 'argument': '_,to,r of o (4129736)'], ['operation': 'select', 'dependencies': [], 'argument': 'fris",gqa,random,5,False,v1
041480,orca7B,,gqa,random,5,False,v1
041544,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'frisbee (409867)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'color,_ (1235868)'}]",gqa,random,5,False,v1
041544,orca7B,,gqa,random,5,False,v1
041499,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shorts (2345678)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'color,o (-)'}]",gqa,random,5,False,v1
041499,orca7B,,gqa,random,5,False,v1
142457,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'shelf (4726983)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'side,of,s (1513001)', 'direction': 'right'}, {'operation': 'or', 'dependencies': [",gqa,random,5,False,v1
142457,orca7B,,gqa,random,5,False,v1
142471,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'girl (369847)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'hair,brown or blond,of s (1250093)'}]",gqa,random,5,False,v1
142471,orca7B,,gqa,random,5,False,v1
142512,orca7B_raw,"[{'operation': 'select', 'dependencies': ['bikes'], 'argument': 'black bike (-)'}, {'operation': 'exist', 'dependencies': [1], 'argument': ''}, {'operation: select', 'dependencies': ['skateboards'], 'argument': 'black skateboard (-)'}, {'operation': 'exist', 'dependencies': [",gqa,random,5,False,v1
142512,orca7B,,gqa,random,5,False,v1
122286,orca7B_raw,"[{'operation': 'select', 'dependencies': [], 'argument': 'man (2408936)'}, {'operation': 'relate', 'dependencies': [0], 'argument': 'train car,in,o (-)'}, {'operation': 'relate', 'dependencies': [1], 'argument': 'reading,a newspaper,s",gqa,random,5,False,v1
